,capacity,eightd_has_key_dispenser,eightd_station_services,electric_bike_surcharge_waiver,external_id,has_kiosk,lat,lon,name,region_id,rental_methods,rental_url,short_name,station_id,date
179,19,False,,False,66dc0d3a-0aca-11e7-82f6-3863bb44ef7c,True,40.69573398,-73.97129668,Clermont Ave & Park Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=421,4692.01,421,2019-10-27 20:53:58
180,79,False,,False,66dc0dab-0aca-11e7-82f6-3863bb44ef7c,True,40.770513,-73.988038,W 59 St & 10 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=422,7023.04,422,2019-10-27 20:53:58
181,0,False,,False,66dc0e24-0aca-11e7-82f6-3863bb44ef7c,True,40.76584941,-73.98690506,W 54 St & 9 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=423,6920.03,423,2019-10-27 20:53:58
182,29,True,,False,66dc0e99-0aca-11e7-82f6-3863bb44ef7c,True,40.71754834,-74.01322069,West St & Chambers St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=426,5329.03,426,2019-10-27 20:53:58
183,47,False,,False,66dc0f1b-0aca-11e7-82f6-3863bb44ef7c,True,40.701907,-74.013942,Bus Slip & State St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=427,4889.06,427,2019-10-27 20:53:58
184,50,True,,False,66dc120f-0aca-11e7-82f6-3863bb44ef7c,True,40.74173969,-73.99415556,W 21 St & 6 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=435,6140.05,435,2019-10-27 20:53:58
185,27,False,,False,66dc1545-0aca-11e7-82f6-3863bb44ef7c,True,40.68216564,-73.95399026,Hancock St & Bedford Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=436,4255.05,436,2019-10-27 20:53:58
186,24,False,,False,66dc1687-0aca-11e7-82f6-3863bb44ef7c,True,40.6809833854,-73.9500479759,Macon St & Nostrand Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=437,4214.03,437,2019-10-27 20:53:58
187,32,False,,False,66dc17df-0aca-11e7-82f6-3863bb44ef7c,True,40.75255434,-73.97282625,E 45 St & 3 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=440,6464.08,440,2019-10-27 20:53:58
188,51,False,,False,66dc18c2-0aca-11e7-82f6-3863bb44ef7c,True,40.746647,-73.993915,W 27 St & 7 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=442,6247.06,442,2019-10-27 20:53:58
189,23,False,,False,66dc192f-0aca-11e7-82f6-3863bb44ef7c,True,40.70853074,-73.96408963,Bedford Ave & S 9 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=443,5093.01,443,2019-10-27 20:53:58
190,79,False,,False,66dc1beb-0aca-11e7-82f6-3863bb44ef7c,True,40.72740794,-73.98142006,E 10 St & Avenue A,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=445,5659.05,445,2019-10-27 20:53:58
191,47,False,,False,66dc1c5c-0aca-11e7-82f6-3863bb44ef7c,True,40.74487634,-73.99529885,W 24 St & 7 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=446,6257.03,446,2019-10-27 20:53:58
192,31,False,,False,66dc1d0c-0aca-11e7-82f6-3863bb44ef7c,True,40.76370739,-73.9851615,8 Ave & W 52 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=447,6816.07,447,2019-10-27 20:53:58
193,0,False,,False,66dc1d80-0aca-11e7-82f6-3863bb44ef7c,True,40.75660359,-73.9979009,W 37 St & 10 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=448,6611.02,448,2019-10-27 20:53:58
194,67,False,,False,66dc1e55-0aca-11e7-82f6-3863bb44ef7c,True,40.76227205,-73.98788205,W 49 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=450,6747.06,450,2019-10-27 20:53:58
195,66,False,,False,66dc209c-0aca-11e7-82f6-3863bb44ef7c,True,40.74475148,-73.99915362,W 22 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=453,6224.03,453,2019-10-27 20:53:58
196,35,False,,False,66dc210e-0aca-11e7-82f6-3863bb44ef7c,True,40.75455731,-73.96592976,E 51 St & 1 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=454,6532.06,454,2019-10-27 20:53:58
197,59,False,,False,66dc2172-0aca-11e7-82f6-3863bb44ef7c,True,40.75001986,-73.96905301,1 Ave & E 44 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=455,6379.03,455,2019-10-27 20:53:58
198,35,False,,False,66dc21d4-0aca-11e7-82f6-3863bb44ef7c,True,40.7597108,-73.97402311,E 53 St & Madison Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=456,6659.03,456,2019-10-27 20:53:58
199,31,False,,False,66dc22a7-0aca-11e7-82f6-3863bb44ef7c,True,40.751396,-74.005226,11 Ave & W 27 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=458,6425.04,458,2019-10-27 20:53:58
200,49,True,,False,66dc24b8-0aca-11e7-82f6-3863bb44ef7c,True,40.746745,-74.007756,W 20 St & 11 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=459,6306.07,459,2019-10-27 20:53:58
201,25,False,,False,66dc252e-0aca-11e7-82f6-3863bb44ef7c,True,40.71285887,-73.96590294,S 4 St & Wythe Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=460,5204.05,460,2019-10-27 20:53:58
202,56,False,,False,66dc259a-0aca-11e7-82f6-3863bb44ef7c,True,40.73587678,-73.98205027,E 20 St & 2 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=461,5971.08,461,2019-10-27 20:53:58
203,47,False,,False,66dc2606-0aca-11e7-82f6-3863bb44ef7c,True,40.74691959,-74.00451887,W 22 St & 10 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=462,6306.06,462,2019-10-27 20:53:58
204,53,False,,False,66dc28bd-0aca-11e7-82f6-3863bb44ef7c,True,40.75934501,-73.96759673,E 56 St & 3 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=464,6691.11,464,2019-10-27 20:53:58
205,39,False,,False,66dc292c-0aca-11e7-82f6-3863bb44ef7c,True,40.75513557,-73.98658032,Broadway & W 41 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=465,6560.01,465,2019-10-27 20:53:58
206,35,False,,False,66dc2995-0aca-11e7-82f6-3863bb44ef7c,True,40.74395411,-73.99144871,W 25 St & 6 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=466,6215.04,466,2019-10-27 20:53:58
207,34,False,,False,66dc29f8-0aca-11e7-82f6-3863bb44ef7c,True,40.68312489,-73.97895137,Dean St & 4 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=467,4322.02,467,2019-10-27 20:53:58
208,65,False,,False,66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,True,40.7652654,-73.98192338,Broadway & W 56 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=468,6847.02,468,2019-10-27 20:53:58
209,57,False,,False,66dc2c78-0aca-11e7-82f6-3863bb44ef7c,True,40.76344058,-73.98268129,Broadway & W 53 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=469,6779.05,469,2019-10-27 20:53:58
210,72,False,,False,66dc36c3-0aca-11e7-82f6-3863bb44ef7c,True,40.74345335,-74.00004031,W 20 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=470,6224.05,470,2019-10-27 20:53:58
211,31,False,,False,66dc3782-0aca-11e7-82f6-3863bb44ef7c,True,40.71286844,-73.95698119,Grand St & Havemeyer St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=471,5267.08,471,2019-10-27 20:53:58
212,55,False,,False,66dc3a1a-0aca-11e7-82f6-3863bb44ef7c,True,40.7457121,-73.98194829,E 32 St & Park Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=472,6280.12,472,2019-10-27 20:53:58
213,38,False,,False,66dc3ab9-0aca-11e7-82f6-3863bb44ef7c,True,40.72110063,-73.9919254,Rivington St & Chrystie St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=473,5453.01,473,2019-10-27 20:53:58
214,56,False,,False,66dc3b97-0aca-11e7-82f6-3863bb44ef7c,True,40.7451677,-73.98683077,5 Ave & E 29 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=474,6248.06,474,2019-10-27 20:53:58
215,47,False,,False,66dc3e89-0aca-11e7-82f6-3863bb44ef7c,True,40.74394314,-73.97966069,E 31 St & 3 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=476,6239.08,476,2019-10-27 20:53:58
216,59,False,,False,66dc3f08-0aca-11e7-82f6-3863bb44ef7c,True,40.75640548,-73.9900262,W 41 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=477,6602.03,477,2019-10-27 20:53:58
217,37,False,,False,66dc41bb-0aca-11e7-82f6-3863bb44ef7c,True,40.76030096,-73.99884222,11 Ave & W 41 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=478,6726.01,478,2019-10-27 20:53:58
218,31,False,,False,66dc42a0-0aca-11e7-82f6-3863bb44ef7c,True,40.76019252,-73.9912551,9 Ave & W 45 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=479,6717.06,479,2019-10-27 20:53:58
219,0,False,,False,66dc4334-0aca-11e7-82f6-3863bb44ef7c,True,40.76669671,-73.99061728,W 53 St & 10 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=480,6890.01,480,2019-10-27 20:53:58
220,25,False,,False,66dc4599-0aca-11e7-82f6-3863bb44ef7c,True,40.71260486,-73.96264403,S 3 St & Bedford Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=481,5235.05,481,2019-10-27 20:53:58
221,77,False,,False,66dc462a-0aca-11e7-82f6-3863bb44ef7c,True,40.73935542,-73.99931783,W 15 St & 7 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=482,6030.06,482,2019-10-27 20:53:58
222,34,False,,False,66dc481a-0aca-11e7-82f6-3863bb44ef7c,True,40.73223272,-73.98889957,E 12 St & 3 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=483,5788.12,483,2019-10-27 20:53:58
223,46,False,,False,66dc48ef-0aca-11e7-82f6-3863bb44ef7c,True,40.75500254,-73.98014437,W 44 St & 5 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=484,6551.02,484,2019-10-27 20:53:58
224,40,False,,False,66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,True,40.75038009,-73.98338988,W 37 St & 5 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=485,6398.06,485,2019-10-27 20:53:58
225,41,False,,False,66dc4bd9-0aca-11e7-82f6-3863bb44ef7c,True,40.7462009,-73.98855723,Broadway & W 29 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=486,6289.06,486,2019-10-27 20:53:58
226,37,False,,False,66dc51e9-0aca-11e7-82f6-3863bb44ef7c,True,40.75066386,-74.00176802,10 Ave & W 28 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=489,6459.04,489,2019-10-27 20:53:58
227,51,False,,False,66dc6a86-0aca-11e7-82f6-3863bb44ef7c,True,40.74096374,-73.98602213,E 24 St & Park Ave S,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=491,6131.10,491,2019-10-27 20:53:58
228,34,False,,False,66dc6c79-0aca-11e7-82f6-3863bb44ef7c,True,40.75019995,-73.99093085,W 33 St & 7 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=492,6407.07,492,2019-10-27 20:53:58
229,34,False,,False,66dc6e6d-0aca-11e7-82f6-3863bb44ef7c,True,40.7568001,-73.98291153,W 45 St & 6 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=493,6593.13,493,2019-10-27 20:53:58
230,66,False,,False,66dc7323-0aca-11e7-82f6-3863bb44ef7c,True,40.74734825,-73.99723551,W 26 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=494,6297.02,494,2019-10-27 20:53:58
231,0,False,,False,66dc73b0-0aca-11e7-82f6-3863bb44ef7c,True,40.76269882,-73.99301222,W 47 St & 10 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=495,6824.07,495,2019-10-27 20:53:58
232,47,False,,False,66dc741f-0aca-11e7-82f6-3863bb44ef7c,True,40.73726186,-73.99238967,E 16 St & 5 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=496,6022.04,496,2019-10-27 20:53:58
233,66,True,,False,66dc748f-0aca-11e7-82f6-3863bb44ef7c,True,40.73704984,-73.99009296,E 17 St & Broadway,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=497,5980.07,497,2019-10-27 20:53:58
234,36,True,,False,66dc7580-0aca-11e7-82f6-3863bb44ef7c,True,40.76915505,-73.98191841,Broadway & W 60 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=499,6948.11,499,2019-10-27 20:53:58
235,52,False,,False,66dc75ec-0aca-11e7-82f6-3863bb44ef7c,True,40.76228826,-73.98336183,Broadway & W 51 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=500,6779.04,500,2019-10-27 20:53:58
236,30,False,,False,66dc76cd-0aca-11e7-82f6-3863bb44ef7c,True,40.714215,-73.981346,Henry St & Grand St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=502,5294.04,502,2019-10-27 20:53:58
237,31,False,,False,66dc7773-0aca-11e7-82f6-3863bb44ef7c,True,40.73827428,-73.98751968,E 20 St & Park Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=503,6055.08,503,2019-10-27 20:53:58
238,53,False,,False,66dc7802-0aca-11e7-82f6-3863bb44ef7c,True,40.73221853,-73.98165557,1 Ave & E 16 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=504,5779.08,504,2019-10-27 20:53:58
239,39,False,,False,66dc78c4-0aca-11e7-82f6-3863bb44ef7c,True,40.74901271,-73.98848395,6 Ave & W 33 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=505,6364.07,505,2019-10-27 20:53:58
240,45,False,,False,66dc7957-0aca-11e7-82f6-3863bb44ef7c,True,40.73912601,-73.97973776,E 25 St & 2 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=507,6046.02,507,2019-10-27 20:53:58
241,25,False,,False,66dc79e6-0aca-11e7-82f6-3863bb44ef7c,True,40.76341379,-73.99667444,W 46 St & 11 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=508,6795.01,508,2019-10-27 20:53:58
242,61,False,,False,66dc7a7d-0aca-11e7-82f6-3863bb44ef7c,True,40.7454973,-74.00197139,9 Ave & W 22 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=509,6266.06,509,2019-10-27 20:53:58
243,29,False,,False,66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,True,40.768254,-73.988639,W 56 St & 10 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=513,6955.01,513,2019-10-27 20:53:58
244,35,False,,False,66dc7de9-0aca-11e7-82f6-3863bb44ef7c,True,40.76009437,-73.99461843,W 43 St & 10 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=515,6756.01,515,2019-10-27 20:53:58
245,31,False,,False,66dc7e75-0aca-11e7-82f6-3863bb44ef7c,True,40.75206862,-73.96784384,E 47 St & 1 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=516,6498.09,516,2019-10-27 20:53:58
246,69,False,,False,66dc7f02-0aca-11e7-82f6-3863bb44ef7c,True,40.751581,-73.97791,Pershing Square South,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=517,6432.08,517,2019-10-27 20:53:58
247,39,False,,False,66dc7f8f-0aca-11e7-82f6-3863bb44ef7c,True,40.74780373,-73.9734419,E 39 St & 2 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=518,6345.01,518,2019-10-27 20:53:58
248,69,True,,False,66dc8025-0aca-11e7-82f6-3863bb44ef7c,True,40.751873,-73.977706,Pershing Square North,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=519,6432.09,519,2019-10-27 20:53:58
249,41,False,,False,66dc80b4-0aca-11e7-82f6-3863bb44ef7c,True,40.75992262,-73.97648516,W 52 St & 5 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=520,6700.01,520,2019-10-27 20:53:58
250,51,False,,False,66dc81ce-0aca-11e7-82f6-3863bb44ef7c,True,40.75714758,-73.97207836,E 51 St & Lexington Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=522,6659.01,522,2019-10-27 20:53:58
251,51,False,,False,66dc825c-0aca-11e7-82f6-3863bb44ef7c,True,40.75466591,-73.99138152,W 38 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=523,6526.03,523,2019-10-27 20:53:58
252,56,False,,False,66dc8382-0aca-11e7-82f6-3863bb44ef7c,True,40.75594159,-74.0021163,W 34 St & 11 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=525,6578.01,525,2019-10-27 20:53:58
253,40,False,,False,66dc840f-0aca-11e7-82f6-3863bb44ef7c,True,40.74765947,-73.98490707,E 33 St & 5 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=526,6322.01,526,2019-10-27 20:53:58
254,39,False,,False,66dc8527-0aca-11e7-82f6-3863bb44ef7c,True,40.74290902,-73.97706058,2 Ave & E 31 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=528,6197.02,528,2019-10-27 20:53:58
255,41,False,,False,66dc85bb-0aca-11e7-82f6-3863bb44ef7c,True,40.7575699,-73.99098507,W 42 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=529,6602.05,529,2019-10-27 20:53:58
256,24,False,,False,66dc864c-0aca-11e7-82f6-3863bb44ef7c,True,40.7714967105,-73.9904603362,11 Ave & W 59 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=530,7059.01,530,2019-10-27 20:53:58
257,39,False,,False,66dc86d9-0aca-11e7-82f6-3863bb44ef7c,True,40.71893904,-73.99266288,Forsyth St & Broome St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=531,5453.05,531,2019-10-27 20:53:58
258,43,True,,False,66dc8768-0aca-11e7-82f6-3863bb44ef7c,True,40.710451,-73.960876,S 5 Pl & S 5 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=532,5125.03,532,2019-10-27 20:53:58
259,46,False,,False,66dc87f1-0aca-11e7-82f6-3863bb44ef7c,True,40.75299641,-73.98721619,Broadway & W 38 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=533,6441.05,533,2019-10-27 20:53:58
260,31,False,,False,66dc8886-0aca-11e7-82f6-3863bb44ef7c,True,40.70255065,-74.0127234,Water - Whitehall Plaza,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=534,4962.04,534,2019-10-27 20:53:58
261,29,False,,False,66dc89ae-0aca-11e7-82f6-3863bb44ef7c,True,40.74144387,-73.97536082,1 Ave & E 30 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=536,6079.03,536,2019-10-27 20:53:58
262,31,False,,False,66dc8b6a-0aca-11e7-82f6-3863bb44ef7c,True,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=539,5308.04,539,2019-10-27 20:53:58
263,30,False,,False,66dc8bfd-0aca-11e7-82f6-3863bb44ef7c,True,40.7431155538,-73.9821535349,Lexington Ave & E 29 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=540,6164.09,540,2019-10-27 20:53:58
264,27,False,,False,66dc8c90-0aca-11e7-82f6-3863bb44ef7c,True,40.736502,-73.97809472,E 23 St & 1 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=545,5929.01,545,2019-10-27 20:53:58
265,45,False,,False,66dc8d1d-0aca-11e7-82f6-3863bb44ef7c,True,40.74444921,-73.98303529,E 30 St & Park Ave S,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=546,6206.08,546,2019-10-27 20:53:58
266,30,False,,False,66dc8db1-0aca-11e7-82f6-3863bb44ef7c,True,40.70255088,-73.98940236,Front St & Washington St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2000,4936.01,2000,2019-10-27 20:53:58
267,27,False,,False,66dc8eb1-0aca-11e7-82f6-3863bb44ef7c,True,40.716887,-73.963198,Wythe Ave & Metropolitan Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2002,5348.02,2002,2019-10-27 20:53:58
268,54,False,,False,66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,True,40.733812192,-73.9805442095,1 Ave & E 18 St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2003,5854.09,2003,2019-10-27 20:53:58
269,12,False,,False,66dc9000-0aca-11e7-82f6-3863bb44ef7c,True,40.70531194,-73.97100056,Railroad Ave & Kay Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2005,4990.01,2005,2019-10-27 20:53:58
270,49,True,,False,66dc9068-0aca-11e7-82f6-3863bb44ef7c,True,40.76590936,-73.97634151,Central Park S & 6 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2006,6876.04,2006,2019-10-27 20:53:58
271,24,True,,False,66dc90d5-0aca-11e7-82f6-3863bb44ef7c,True,40.70569254,-74.01677685,Little West St & 1 Pl,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2008,5001.08,2008,2019-10-27 20:53:58
272,35,False,,False,66dc9143-0aca-11e7-82f6-3863bb44ef7c,True,40.71117444,-73.99682619,Catherine St & Monroe St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2009,5128.04,2009,2019-10-27 20:53:58
273,3,False,,False,66dc91b5-0aca-11e7-82f6-3863bb44ef7c,True,40.72165481,-74.00234737,Grand St & Greene St,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2010,5500.02,2010,2019-10-27 20:53:58
274,36,False,,False,66dc9223-0aca-11e7-82f6-3863bb44ef7c,True,40.739445,-73.976806,E 27 St & 1 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2012,6004.06,2012,2019-10-27 20:53:58
275,39,False,,False,66dca5f3-0aca-11e7-82f6-3863bb44ef7c,True,40.75022392,-73.97121414,E 43 St & 2 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2017,6422.08,2017,2019-10-27 20:53:58
276,43,False,,False,66dca682-0aca-11e7-82f6-3863bb44ef7c,True,40.75929124,-73.98859651,W 45 St & 8 Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2021,6676.02,2021,2019-10-27 20:53:58
277,33,False,,False,66dca6f4-0aca-11e7-82f6-3863bb44ef7c,True,40.759107,-73.959223,E 60 St & York Ave,71,"[u'KEY', u'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=2022,6682.08,2022,2019-10-27 20:53:58
